CD_MISSION_1,CD_MISSION_2,FROM_X,FROM_Y,TO_X,TO_Y,NM_PRIORITY,DISTANCE
3883714,3884253,1,230,242,416,1,274
3884253,3883714,1,230,242,416,1,274
3883714,3884815,1,230,242,416,1,274
3884815,3883714,1,230,242,416,1,274
3883714,3886569,1,230,242,416,1,274
3886569,3883714,1,230,242,416,1,274
3883714,3886596,1,230,242,416,1,274
3886596,3883714,1,230,242,416,1,274
3883714,3890828,1,230,242,416,1,274
3890828,3883714,1,230,242,416,1,274
3883714,0,1,230,0,0,1,229
0,3883714,0,0,242,416,1,229
3884253,3883714,1,230,242,416,1,274
3883714,3884253,1,230,242,416,1,274
3884253,3884815,1,230,242,416,1,274
3884815,3884253,1,230,242,416,1,274
3884253,3886569,1,230,242,416,1,274
3886569,3884253,1,230,242,416,1,274
3884253,3886596,1,230,242,416,1,274
3886596,3884253,1,230,242,416,1,274
3884253,3890828,1,230,242,416,1,274
3890828,3884253,1,230,242,416,1,274
3884253,0,1,230,0,0,1,229
0,3884253,0,0,242,416,1,229
3884815,3883714,1,230,242,416,1,274
3883714,3884815,1,230,242,416,1,274
3884815,3884253,1,230,242,416,1,274
3884253,3884815,1,230,242,416,1,274
3884815,3886569,1,230,242,416,1,274
3886569,3884815,1,230,242,416,1,274
3884815,3886596,1,230,242,416,1,274
3886596,3884815,1,230,242,416,1,274
3884815,3890828,1,230,242,416,1,274
3890828,3884815,1,230,242,416,1,274
3884815,0,1,230,0,0,1,229
0,3884815,0,0,242,416,1,229
3886569,3883714,1,230,242,416,1,274
3883714,3886569,1,230,242,416,1,274
3886569,3884253,1,230,242,416,1,274
3884253,3886569,1,230,242,416,1,274
3886569,3884815,1,230,242,416,1,274
3884815,3886569,1,230,242,416,1,274
3886569,3886596,1,230,242,416,1,274
3886596,3886569,1,230,242,416,1,274
3886569,3890828,1,230,242,416,1,274
3890828,3886569,1,230,242,416,1,274
3886569,0,1,230,0,0,1,229
0,3886569,0,0,242,416,1,229
3886596,3883714,1,230,242,416,1,274
3883714,3886596,1,230,242,416,1,274
3886596,3884253,1,230,242,416,1,274
3884253,3886596,1,230,242,416,1,274
3886596,3884815,1,230,242,416,1,274
3884815,3886596,1,230,242,416,1,274
3886596,3886569,1,230,242,416,1,274
3886569,3886596,1,230,242,416,1,274
3886596,3890828,1,230,242,416,1,274
3890828,3886596,1,230,242,416,1,274
3886596,0,1,230,0,0,1,229
0,3886596,0,0,242,416,1,229
3890828,3883714,1,230,242,416,1,274
3883714,3890828,1,230,242,416,1,274
3890828,3884253,1,230,242,416,1,274
3884253,3890828,1,230,242,416,1,274
3890828,3884815,1,230,242,416,1,274
3884815,3890828,1,230,242,416,1,274
3890828,3886569,1,230,242,416,1,274
3886569,3890828,1,230,242,416,1,274
3890828,3886596,1,230,242,416,1,274
3886596,3890828,1,230,242,416,1,274
3890828,0,1,230,0,0,1,229
0,3890828,0,0,242,416,1,229
0,3883714,0,0,242,416,1,421
3883714,0,1,230,0,0,1,421
0,3884253,0,0,242,416,1,421
3884253,0,1,230,0,0,1,421
0,3884815,0,0,242,416,1,421
3884815,0,1,230,0,0,1,421
0,3886569,0,0,242,416,1,421
3886569,0,1,230,0,0,1,421
0,3886596,0,0,242,416,1,421
3886596,0,1,230,0,0,1,421
0,3890828,0,0,242,416,1,421
3890828,0,1,230,0,0,1,421
