CD_MISSION_1,CD_MISSION_2,FROM_X,FROM_Y,TO_X,TO_Y,NM_PRIORITY,DISTANCE
3873592,3873667,367,411,128,191,1,387
3873667,3873592,364,417,125,191,1,387
3873592,3885285,367,411,125,191,1,388
3885285,3873592,369,417,125,191,1,388
3873592,3888291,367,411,129,186,1,373
3888291,3873592,364,417,125,191,1,373
3873592,3891468,367,411,127,191,1,388
3891468,3873592,371,420,125,191,1,388
3873592,3891494,367,411,130,191,1,372
3891494,3873592,364,420,125,191,1,372
3873592,3891452,367,411,127,194,1,385
3891452,3873592,364,420,125,191,1,385
3873592,0,367,411,0,0,1,561
0,3873592,0,0,125,191,1,561
3873667,3873592,364,417,125,191,1,387
3873592,3873667,367,411,128,191,1,387
3873667,3885285,364,417,125,191,1,387
3885285,3873667,369,417,128,191,1,387
3873667,3888291,364,417,129,186,1,372
3888291,3873667,364,417,128,191,1,372
3873667,3891468,364,417,127,191,1,387
3891468,3873667,371,420,128,191,1,387
3873667,3891494,364,417,130,191,1,371
3891494,3873667,364,420,128,191,1,371
3873667,3891452,364,417,127,194,1,384
3891452,3873667,364,420,128,191,1,384
3873667,0,364,417,0,0,1,561
0,3873667,0,0,128,191,1,561
3885285,3873592,369,417,125,191,1,394
3873592,3885285,367,411,125,191,1,394
3885285,3873667,369,417,128,191,1,393
3873667,3885285,364,417,125,191,1,393
3885285,3888291,369,417,129,186,1,379
3888291,3885285,364,417,125,191,1,379
3885285,3891468,369,417,127,191,1,394
3891468,3885285,371,420,125,191,1,394
3885285,3891494,369,417,130,191,1,378
3891494,3885285,364,420,125,191,1,378
3885285,3891452,369,417,127,194,1,391
3891452,3885285,364,420,125,191,1,391
3885285,0,369,417,0,0,1,567
0,3885285,0,0,125,191,1,567
3888291,3873592,364,417,125,191,1,387
3873592,3888291,367,411,129,186,1,387
3888291,3873667,364,417,128,191,1,386
3873667,3888291,364,417,129,186,1,386
3888291,3885285,364,417,125,191,1,387
3885285,3888291,369,417,129,186,1,387
3888291,3891468,364,417,127,191,1,387
3891468,3888291,371,420,129,186,1,387
3888291,3891494,364,417,130,191,1,371
3891494,3888291,364,420,129,186,1,371
3888291,3891452,364,417,127,194,1,384
3891452,3888291,364,420,129,186,1,384
3888291,0,364,417,0,0,1,561
0,3888291,0,0,129,186,1,561
3891468,3873592,371,420,125,191,1,398
3873592,3891468,367,411,127,191,1,398
3891468,3873667,371,420,128,191,1,397
3873667,3891468,364,417,127,191,1,397
3891468,3885285,371,420,125,191,1,398
3885285,3891468,369,417,127,191,1,398
3891468,3888291,371,420,129,186,1,383
3888291,3891468,364,417,127,191,1,383
3891468,3891494,371,420,130,191,1,382
3891494,3891468,364,420,127,191,1,382
3891468,3891452,371,420,127,194,1,395
3891452,3891468,364,420,127,191,1,395
3891468,0,371,420,0,0,1,571
0,3891468,0,0,127,191,1,571
3891494,3873592,364,420,125,191,1,390
3873592,3891494,367,411,130,191,1,390
3891494,3873667,364,420,128,191,1,389
3873667,3891494,364,417,130,191,1,389
3891494,3885285,364,420,125,191,1,390
3885285,3891494,369,417,130,191,1,390
3891494,3888291,364,420,129,186,1,375
3888291,3891494,364,417,130,191,1,375
3891494,3891468,364,420,127,191,1,390
3891468,3891494,371,420,130,191,1,390
3891494,3891452,364,420,127,194,1,387
3891452,3891494,364,420,130,191,1,387
3891494,0,364,420,0,0,1,564
0,3891494,0,0,130,191,1,564
3891452,3873592,364,420,125,191,1,390
3873592,3891452,367,411,127,194,1,390
3891452,3873667,364,420,128,191,1,389
3873667,3891452,364,417,127,194,1,389
3891452,3885285,364,420,125,191,1,390
3885285,3891452,369,417,127,194,1,390
3891452,3888291,364,420,129,186,1,375
3888291,3891452,364,417,127,194,1,375
3891452,3891468,364,420,127,191,1,390
3891468,3891452,371,420,127,194,1,390
3891452,3891494,364,420,130,191,1,374
3891494,3891452,364,420,127,194,1,374
3891452,0,364,420,0,0,1,564
0,3891452,0,0,127,194,1,564
0,3873592,0,0,125,191,1,194
3873592,0,367,411,0,0,1,194
0,3873667,0,0,128,191,1,197
3873667,0,364,417,0,0,1,197
0,3885285,0,0,125,191,1,194
3885285,0,369,417,0,0,1,194
0,3888291,0,0,129,186,1,191
3888291,0,364,417,0,0,1,191
0,3891468,0,0,127,191,1,196
3891468,0,371,420,0,0,1,196
0,3891494,0,0,130,191,1,195
3891494,0,364,420,0,0,1,195
0,3891452,0,0,127,194,1,199
3891452,0,364,420,0,0,1,199
