CD_MISSION_1,CD_MISSION_2,FROM_X,FROM_Y,TO_X,TO_Y,NM_PRIORITY,DISTANCE
3879805,3879827,99,393,132,444,1,0
3879827,3879805,99,393,132,444,1,0
3879805,3879835,99,393,132,444,1,0
3879835,3879805,99,393,132,444,1,0
3879805,3880308,99,393,118,425,1,68
3880308,3879805,109,392,132,444,1,68
3879805,3880335,99,393,118,425,1,68
3880335,3879805,109,392,132,444,1,68
3879805,0,99,393,0,0,1,394
0,3879805,0,0,132,444,1,394
3879827,3879805,99,393,132,444,1,0
3879805,3879827,99,393,132,444,1,0
3879827,3879835,99,393,132,444,1,0
3879835,3879827,99,393,132,444,1,0
3879827,3880308,99,393,118,425,1,68
3880308,3879827,109,392,132,444,1,68
3879827,3880335,99,393,118,425,1,68
3880335,3879827,109,392,132,444,1,68
3879827,0,99,393,0,0,1,394
0,3879827,0,0,132,444,1,394
3879835,3879805,99,393,132,444,1,0
3879805,3879835,99,393,132,444,1,0
3879835,3879827,99,393,132,444,1,0
3879827,3879835,99,393,132,444,1,0
3879835,3880308,99,393,118,425,1,68
3880308,3879835,109,392,132,444,1,68
3879835,3880335,99,393,118,425,1,68
3880335,3879835,109,392,132,444,1,68
3879835,0,99,393,0,0,1,394
0,3879835,0,0,132,444,1,394
3880308,3879805,109,392,132,444,1,0
3879805,3880308,99,393,118,425,1,0
3880308,3879827,109,392,132,444,1,0
3879827,3880308,99,393,118,425,1,0
3880308,3879835,109,392,132,444,1,0
3879835,3880308,99,393,118,425,1,0
3880308,3880335,109,392,118,425,1,79
3880335,3880308,109,392,118,425,1,79
3880308,0,109,392,0,0,1,394
0,3880308,0,0,118,425,1,394
3880335,3879805,109,392,132,444,1,0
3879805,3880335,99,393,118,425,1,0
3880335,3879827,109,392,132,444,1,0
3879827,3880335,99,393,118,425,1,0
3880335,3879835,109,392,132,444,1,0
3879835,3880335,99,393,118,425,1,0
3880335,3880308,109,392,118,425,1,79
3880308,3880335,109,392,118,425,1,79
3880335,0,109,392,0,0,1,394
0,3880335,0,0,118,425,1,394
0,3879805,0,0,132,444,1,0
3879805,0,99,393,0,0,1,0
0,3879827,0,0,132,444,1,0
3879827,0,99,393,0,0,1,0
0,3879835,0,0,132,444,1,0
3879835,0,99,393,0,0,1,0
0,3880308,0,0,118,425,1,0
3880308,0,109,392,0,0,1,0
0,3880335,0,0,118,425,1,0
3880335,0,109,392,0,0,1,0
