CD_MISSION_1,CD_MISSION_2,FROM_X,FROM_Y,TO_X,TO_Y,NM_PRIORITY,DISTANCE
3873220,3879027,1,230,242,416,1,274
3879027,3873220,1,230,242,416,1,274
3873220,3885777,1,230,242,416,1,274
3885777,3873220,1,230,242,416,1,274
3873220,3885785,1,230,242,416,1,274
3885785,3873220,1,230,242,416,1,274
3873220,3887717,1,230,242,416,1,274
3887717,3873220,1,230,242,416,1,274
3873220,0,1,230,0,0,1,229
0,3873220,0,0,242,416,1,229
3879027,3873220,1,230,242,416,1,274
3873220,3879027,1,230,242,416,1,274
3879027,3885777,1,230,242,416,1,274
3885777,3879027,1,230,242,416,1,274
3879027,3885785,1,230,242,416,1,274
3885785,3879027,1,230,242,416,1,274
3879027,3887717,1,230,242,416,1,274
3887717,3879027,1,230,242,416,1,274
3879027,0,1,230,0,0,1,229
0,3879027,0,0,242,416,1,229
3885777,3873220,1,230,242,416,1,274
3873220,3885777,1,230,242,416,1,274
3885777,3879027,1,230,242,416,1,274
3879027,3885777,1,230,242,416,1,274
3885777,3885785,1,230,242,416,1,274
3885785,3885777,1,230,242,416,1,274
3885777,3887717,1,230,242,416,1,274
3887717,3885777,1,230,242,416,1,274
3885777,0,1,230,0,0,1,229
0,3885777,0,0,242,416,1,229
3885785,3873220,1,230,242,416,1,274
3873220,3885785,1,230,242,416,1,274
3885785,3879027,1,230,242,416,1,274
3879027,3885785,1,230,242,416,1,274
3885785,3885777,1,230,242,416,1,274
3885777,3885785,1,230,242,416,1,274
3885785,3887717,1,230,242,416,1,274
3887717,3885785,1,230,242,416,1,274
3885785,0,1,230,0,0,1,229
0,3885785,0,0,242,416,1,229
3887717,3873220,1,230,242,416,1,274
3873220,3887717,1,230,242,416,1,274
3887717,3879027,1,230,242,416,1,274
3879027,3887717,1,230,242,416,1,274
3887717,3885777,1,230,242,416,1,274
3885777,3887717,1,230,242,416,1,274
3887717,3885785,1,230,242,416,1,274
3885785,3887717,1,230,242,416,1,274
3887717,0,1,230,0,0,1,229
0,3887717,0,0,242,416,1,229
0,3873220,0,0,242,416,1,421
3873220,0,1,230,0,0,1,421
0,3879027,0,0,242,416,1,421
3879027,0,1,230,0,0,1,421
0,3885777,0,0,242,416,1,421
3885777,0,1,230,0,0,1,421
0,3885785,0,0,242,416,1,421
3885785,0,1,230,0,0,1,421
0,3887717,0,0,242,416,1,421
3887717,0,1,230,0,0,1,421
