CD_MISSION_1,CD_MISSION_2,FROM_X,FROM_Y,TO_X,TO_Y,NM_PRIORITY,DISTANCE
3877178,3886457,241,373,246,426,1,49
3886457,3877178,241,374,246,426,1,49
3877178,3886575,241,373,246,426,1,49
3886575,3877178,241,374,246,426,1,49
3877178,3886948,241,373,246,426,1,49
3886948,3877178,241,374,246,426,1,49
3877178,3888782,241,373,246,426,1,49
3888782,3877178,242,377,246,426,1,49
3877178,3889333,241,373,246,426,1,49
3889333,3877178,242,377,246,426,1,49
3877178,3889468,241,373,246,426,1,49
3889468,3877178,242,377,246,426,1,49
3877178,0,241,373,0,0,1,427
0,3877178,0,0,246,426,1,427
3886457,3877178,241,374,246,426,1,49
3877178,3886457,241,373,246,426,1,49
3886457,3886575,241,374,246,426,1,49
3886575,3886457,241,374,246,426,1,49
3886457,3886948,241,374,246,426,1,49
3886948,3886457,241,374,246,426,1,49
3886457,3888782,241,374,246,426,1,49
3888782,3886457,242,377,246,426,1,49
3886457,3889333,241,374,246,426,1,49
3889333,3886457,242,377,246,426,1,49
3886457,3889468,241,374,246,426,1,49
3889468,3886457,242,377,246,426,1,49
3886457,0,241,374,0,0,1,427
0,3886457,0,0,246,426,1,427
3886575,3877178,241,374,246,426,1,49
3877178,3886575,241,373,246,426,1,49
3886575,3886457,241,374,246,426,1,49
3886457,3886575,241,374,246,426,1,49
3886575,3886948,241,374,246,426,1,49
3886948,3886575,241,374,246,426,1,49
3886575,3888782,241,374,246,426,1,49
3888782,3886575,242,377,246,426,1,49
3886575,3889333,241,374,246,426,1,49
3889333,3886575,242,377,246,426,1,49
3886575,3889468,241,374,246,426,1,49
3889468,3886575,242,377,246,426,1,49
3886575,0,241,374,0,0,1,427
0,3886575,0,0,246,426,1,427
3886948,3877178,241,374,246,426,1,49
3877178,3886948,241,373,246,426,1,49
3886948,3886457,241,374,246,426,1,49
3886457,3886948,241,374,246,426,1,49
3886948,3886575,241,374,246,426,1,49
3886575,3886948,241,374,246,426,1,49
3886948,3888782,241,374,246,426,1,49
3888782,3886948,242,377,246,426,1,49
3886948,3889333,241,374,246,426,1,49
3889333,3886948,242,377,246,426,1,49
3886948,3889468,241,374,246,426,1,49
3889468,3886948,242,377,246,426,1,49
3886948,0,241,374,0,0,1,427
0,3886948,0,0,246,426,1,427
3888782,3877178,242,377,246,426,1,49
3877178,3888782,241,373,246,426,1,49
3888782,3886457,242,377,246,426,1,49
3886457,3888782,241,374,246,426,1,49
3888782,3886575,242,377,246,426,1,49
3886575,3888782,241,374,246,426,1,49
3888782,3886948,242,377,246,426,1,49
3886948,3888782,241,374,246,426,1,49
3888782,3889333,242,377,246,426,1,49
3889333,3888782,242,377,246,426,1,49
3888782,3889468,242,377,246,426,1,49
3889468,3888782,242,377,246,426,1,49
3888782,0,242,377,0,0,1,427
0,3888782,0,0,246,426,1,427
3889333,3877178,242,377,246,426,1,49
3877178,3889333,241,373,246,426,1,49
3889333,3886457,242,377,246,426,1,49
3886457,3889333,241,374,246,426,1,49
3889333,3886575,242,377,246,426,1,49
3886575,3889333,241,374,246,426,1,49
3889333,3886948,242,377,246,426,1,49
3886948,3889333,241,374,246,426,1,49
3889333,3888782,242,377,246,426,1,49
3888782,3889333,242,377,246,426,1,49
3889333,3889468,242,377,246,426,1,49
3889468,3889333,242,377,246,426,1,49
3889333,0,242,377,0,0,1,427
0,3889333,0,0,246,426,1,427
3889468,3877178,242,377,246,426,1,49
3877178,3889468,241,373,246,426,1,49
3889468,3886457,242,377,246,426,1,49
3886457,3889468,241,374,246,426,1,49
3889468,3886575,242,377,246,426,1,49
3886575,3889468,241,374,246,426,1,49
3889468,3886948,242,377,246,426,1,49
3886948,3889468,241,374,246,426,1,49
3889468,3888782,242,377,246,426,1,49
3888782,3889468,242,377,246,426,1,49
3889468,3889333,242,377,246,426,1,49
3889333,3889468,242,377,246,426,1,49
3889468,0,242,377,0,0,1,427
0,3889468,0,0,246,426,1,427
0,3877178,0,0,246,426,1,430
3877178,0,241,373,0,0,1,430
0,3886457,0,0,246,426,1,430
3886457,0,241,374,0,0,1,430
0,3886575,0,0,246,426,1,430
3886575,0,241,374,0,0,1,430
0,3886948,0,0,246,426,1,430
3886948,0,241,374,0,0,1,430
0,3888782,0,0,246,426,1,430
3888782,0,242,377,0,0,1,430
0,3889333,0,0,246,426,1,430
3889333,0,242,377,0,0,1,430
0,3889468,0,0,246,426,1,430
3889468,0,242,377,0,0,1,430
