CD_MISSION_1,CD_MISSION_2,FROM_X,FROM_Y,TO_X,TO_Y,NM_PRIORITY,DISTANCE
3874281,3874322,1,230,246,426,1,278
3874322,3874281,1,230,246,426,1,278
3874281,3881423,1,230,246,426,1,278
3881423,3874281,1,230,246,426,1,278
3874281,3885761,1,230,246,426,1,278
3885761,3874281,1,230,246,426,1,278
3874281,3888052,1,230,246,426,1,278
3888052,3874281,1,230,246,426,1,278
3874281,3891602,1,230,246,426,1,278
3891602,3874281,1,230,246,426,1,278
3874281,0,1,230,0,0,1,229
0,3874281,0,0,246,426,1,229
3874322,3874281,1,230,246,426,1,278
3874281,3874322,1,230,246,426,1,278
3874322,3881423,1,230,246,426,1,278
3881423,3874322,1,230,246,426,1,278
3874322,3885761,1,230,246,426,1,278
3885761,3874322,1,230,246,426,1,278
3874322,3888052,1,230,246,426,1,278
3888052,3874322,1,230,246,426,1,278
3874322,3891602,1,230,246,426,1,278
3891602,3874322,1,230,246,426,1,278
3874322,0,1,230,0,0,1,229
0,3874322,0,0,246,426,1,229
3881423,3874281,1,230,246,426,1,278
3874281,3881423,1,230,246,426,1,278
3881423,3874322,1,230,246,426,1,278
3874322,3881423,1,230,246,426,1,278
3881423,3885761,1,230,246,426,1,278
3885761,3881423,1,230,246,426,1,278
3881423,3888052,1,230,246,426,1,278
3888052,3881423,1,230,246,426,1,278
3881423,3891602,1,230,246,426,1,278
3891602,3881423,1,230,246,426,1,278
3881423,0,1,230,0,0,1,229
0,3881423,0,0,246,426,1,229
3885761,3874281,1,230,246,426,1,278
3874281,3885761,1,230,246,426,1,278
3885761,3874322,1,230,246,426,1,278
3874322,3885761,1,230,246,426,1,278
3885761,3881423,1,230,246,426,1,278
3881423,3885761,1,230,246,426,1,278
3885761,3888052,1,230,246,426,1,278
3888052,3885761,1,230,246,426,1,278
3885761,3891602,1,230,246,426,1,278
3891602,3885761,1,230,246,426,1,278
3885761,0,1,230,0,0,1,229
0,3885761,0,0,246,426,1,229
3888052,3874281,1,230,246,426,1,278
3874281,3888052,1,230,246,426,1,278
3888052,3874322,1,230,246,426,1,278
3874322,3888052,1,230,246,426,1,278
3888052,3881423,1,230,246,426,1,278
3881423,3888052,1,230,246,426,1,278
3888052,3885761,1,230,246,426,1,278
3885761,3888052,1,230,246,426,1,278
3888052,3891602,1,230,246,426,1,278
3891602,3888052,1,230,246,426,1,278
3888052,0,1,230,0,0,1,229
0,3888052,0,0,246,426,1,229
3891602,3874281,1,230,246,426,1,278
3874281,3891602,1,230,246,426,1,278
3891602,3874322,1,230,246,426,1,278
3874322,3891602,1,230,246,426,1,278
3891602,3881423,1,230,246,426,1,278
3881423,3891602,1,230,246,426,1,278
3891602,3885761,1,230,246,426,1,278
3885761,3891602,1,230,246,426,1,278
3891602,3888052,1,230,246,426,1,278
3888052,3891602,1,230,246,426,1,278
3891602,0,1,230,0,0,1,229
0,3891602,0,0,246,426,1,229
0,3874281,0,0,246,426,1,430
3874281,0,1,230,0,0,1,430
0,3874322,0,0,246,426,1,430
3874322,0,1,230,0,0,1,430
0,3881423,0,0,246,426,1,430
3881423,0,1,230,0,0,1,430
0,3885761,0,0,246,426,1,430
3885761,0,1,230,0,0,1,430
0,3888052,0,0,246,426,1,430
3888052,0,1,230,0,0,1,430
0,3891602,0,0,246,426,1,430
3891602,0,1,230,0,0,1,430
