CD_MISSION_1,CD_MISSION_2,FROM_X,FROM_Y,TO_X,TO_Y,NM_PRIORITY,DISTANCE
3873606,3877594,356,417,125,199,1,375
3877594,3873606,361,425,127,194,1,375
3873606,3885367,356,417,128,191,1,381
3885367,3873606,360,425,127,194,1,381
3873606,3885363,356,417,127,184,1,374
3885363,3873606,360,425,127,194,1,374
3873606,3888286,356,417,126,183,1,375
3888286,3873606,358,417,127,194,1,375
3873606,3890099,356,417,125,199,1,375
3890099,3873606,364,417,127,194,1,375
3873606,0,356,417,0,0,1,556
0,3873606,0,0,127,194,1,556
3877594,3873606,361,425,127,194,1,390
3873606,3877594,356,417,125,199,1,390
3877594,3885367,361,425,128,191,1,392
3885367,3877594,360,425,125,199,1,392
3877594,3885363,361,425,127,184,1,385
3885363,3877594,360,425,125,199,1,385
3877594,3888286,361,425,126,183,1,386
3888286,3877594,358,417,125,199,1,386
3877594,3890099,361,425,125,199,1,386
3890099,3877594,364,417,125,199,1,386
3877594,0,361,425,0,0,1,567
0,3877594,0,0,125,199,1,567
3885367,3873606,360,425,127,194,1,390
3873606,3885367,356,417,128,191,1,390
3885367,3877594,360,425,125,199,1,386
3877594,3885367,361,425,128,191,1,386
3885367,3885363,360,425,127,184,1,385
3885363,3885367,360,425,128,191,1,385
3885367,3888286,360,425,126,183,1,386
3888286,3885367,358,417,128,191,1,386
3885367,3890099,360,425,125,199,1,386
3890099,3885367,364,417,128,191,1,386
3885367,0,360,425,0,0,1,567
0,3885367,0,0,128,191,1,567
3885363,3873606,360,425,127,194,1,390
3873606,3885363,356,417,127,184,1,390
3885363,3877594,360,425,125,199,1,386
3877594,3885363,361,425,127,184,1,386
3885363,3885367,360,425,128,191,1,392
3885367,3885363,360,425,127,184,1,392
3885363,3888286,360,425,126,183,1,386
3888286,3885363,358,417,127,184,1,386
3885363,3890099,360,425,125,199,1,386
3890099,3885363,364,417,127,184,1,386
3885363,0,360,425,0,0,1,567
0,3885363,0,0,127,184,1,567
3888286,3873606,358,417,127,194,1,384
3873606,3888286,356,417,126,183,1,384
3888286,3877594,358,417,125,199,1,380
3877594,3888286,361,425,126,183,1,380
3888286,3885367,358,417,128,191,1,386
3885367,3888286,360,425,126,183,1,386
3888286,3885363,358,417,127,184,1,379
3885363,3888286,360,425,126,183,1,379
3888286,3890099,358,417,125,199,1,380
3890099,3888286,364,417,126,183,1,380
3888286,0,358,417,0,0,1,561
0,3888286,0,0,126,183,1,561
3890099,3873606,364,417,127,194,1,384
3873606,3890099,356,417,125,199,1,384
3890099,3877594,364,417,125,199,1,380
3877594,3890099,361,425,125,199,1,380
3890099,3885367,364,417,128,191,1,386
3885367,3890099,360,425,125,199,1,386
3890099,3885363,364,417,127,184,1,379
3885363,3890099,360,425,125,199,1,379
3890099,3888286,364,417,126,183,1,380
3888286,3890099,358,417,125,199,1,380
3890099,0,364,417,0,0,1,561
0,3890099,0,0,125,199,1,561
0,3873606,0,0,127,194,1,199
3873606,0,356,417,0,0,1,199
0,3877594,0,0,125,199,1,202
3877594,0,361,425,0,0,1,202
0,3885367,0,0,128,191,1,197
3885367,0,360,425,0,0,1,197
0,3885363,0,0,127,184,1,187
3885363,0,360,425,0,0,1,187
0,3888286,0,0,126,183,1,186
3888286,0,358,417,0,0,1,186
0,3890099,0,0,125,199,1,202
3890099,0,364,417,0,0,1,202
