CD_MISSION_1,CD_MISSION_2,FROM_X,FROM_Y,TO_X,TO_Y,NM_PRIORITY,DISTANCE
3880893,3880895,347,426,321,471,1,64
3880895,3880893,347,426,321,471,1,64
3880893,3881916,347,426,321,471,1,64
3881916,3880893,343,436,321,471,1,64
3880893,3881928,347,426,321,471,1,64
3881928,3880893,343,436,321,471,1,64
3880893,3889335,347,426,316,467,1,58
3889335,3880893,348,445,321,471,1,58
3880893,3891206,347,426,316,465,1,58
3891206,3880893,348,442,321,471,1,58
3880893,3891220,347,426,316,465,1,58
3891220,3880893,348,442,321,471,1,58
3880893,0,347,426,0,0,1,552
0,3880893,0,0,321,471,1,552
3880895,3880893,347,426,321,471,1,64
3880893,3880895,347,426,321,471,1,64
3880895,3881916,347,426,321,471,1,64
3881916,3880895,343,436,321,471,1,64
3880895,3881928,347,426,321,471,1,64
3881928,3880895,343,436,321,471,1,64
3880895,3889335,347,426,316,467,1,58
3889335,3880895,348,445,321,471,1,58
3880895,3891206,347,426,316,465,1,58
3891206,3880895,348,442,321,471,1,58
3880895,3891220,347,426,316,465,1,58
3891220,3880895,348,442,321,471,1,58
3880895,0,347,426,0,0,1,552
0,3880895,0,0,321,471,1,552
3881916,3880893,343,436,321,471,1,69
3880893,3881916,347,426,321,471,1,69
3881916,3880895,343,436,321,471,1,69
3880895,3881916,347,426,321,471,1,69
3881916,3881928,343,436,321,471,1,69
3881928,3881916,343,436,321,471,1,69
3881916,3889335,343,436,316,467,1,75
3889335,3881916,348,445,321,471,1,75
3881916,3891206,343,436,316,465,1,75
3891206,3881916,348,442,321,471,1,75
3881916,3891220,343,436,316,465,1,75
3891220,3881916,348,442,321,471,1,75
3881916,0,343,436,0,0,1,546
0,3881916,0,0,321,471,1,546
3881928,3880893,343,436,321,471,1,69
3880893,3881928,347,426,321,471,1,69
3881928,3880895,343,436,321,471,1,69
3880895,3881928,347,426,321,471,1,69
3881928,3881916,343,436,321,471,1,69
3881916,3881928,343,436,321,471,1,69
3881928,3889335,343,436,316,467,1,75
3889335,3881928,348,445,321,471,1,75
3881928,3891206,343,436,316,465,1,75
3891206,3881928,348,442,321,471,1,75
3881928,3891220,343,436,316,465,1,75
3891220,3881928,348,442,321,471,1,75
3881928,0,343,436,0,0,1,546
0,3881928,0,0,321,471,1,546
3889335,3880893,348,445,321,471,1,68
3880893,3889335,347,426,316,467,1,68
3889335,3880895,348,445,321,471,1,68
3880895,3889335,347,426,316,467,1,68
3889335,3881916,348,445,321,471,1,68
3881916,3889335,343,436,316,467,1,68
3889335,3881928,348,445,321,471,1,68
3881928,3889335,343,436,316,467,1,68
3889335,3891206,348,445,316,465,1,74
3891206,3889335,348,442,316,467,1,74
3889335,3891220,348,445,316,465,1,74
3891220,3889335,348,442,316,467,1,74
3889335,0,348,445,0,0,1,564
0,3889335,0,0,316,467,1,564
3891206,3880893,348,442,321,471,1,70
3880893,3891206,347,426,316,465,1,70
3891206,3880895,348,442,321,471,1,70
3880895,3891206,347,426,316,465,1,70
3891206,3881916,348,442,321,471,1,70
3881916,3891206,343,436,316,465,1,70
3891206,3881928,348,442,321,471,1,70
3881928,3891206,343,436,316,465,1,70
3891206,3889335,348,442,316,467,1,76
3889335,3891206,348,445,316,465,1,76
3891206,3891220,348,442,316,465,1,76
3891220,3891206,348,442,316,465,1,76
3891206,0,348,442,0,0,1,562
0,3891206,0,0,316,465,1,562
3891220,3880893,348,442,321,471,1,70
3880893,3891220,347,426,316,465,1,70
3891220,3880895,348,442,321,471,1,70
3880895,3891220,347,426,316,465,1,70
3891220,3881916,348,442,321,471,1,70
3881916,3891220,343,436,316,465,1,70
3891220,3881928,348,442,321,471,1,70
3881928,3891220,343,436,316,465,1,70
3891220,3889335,348,442,316,467,1,76
3889335,3891220,348,445,316,465,1,76
3891220,3891206,348,442,316,465,1,76
3891206,3891220,348,442,316,465,1,76
3891220,0,348,442,0,0,1,562
0,3891220,0,0,316,465,1,562
0,3880893,0,0,321,471,1,0
3880893,0,347,426,0,0,1,0
0,3880895,0,0,321,471,1,0
3880895,0,347,426,0,0,1,0
0,3881916,0,0,321,471,1,0
3881916,0,343,436,0,0,1,0
0,3881928,0,0,321,471,1,0
3881928,0,343,436,0,0,1,0
0,3889335,0,0,316,467,1,539
3889335,0,348,445,0,0,1,539
0,3891206,0,0,316,465,1,539
3891206,0,348,442,0,0,1,539
0,3891220,0,0,316,465,1,539
3891220,0,348,442,0,0,1,539
