CD_MISSION_1,CD_MISSION_2,FROM_X,FROM_Y,TO_X,TO_Y,NM_PRIORITY,DISTANCE
3914036,3914042,366,425,114,188,1,407
3914042,3914036,372,428,114,188,1,407
3914036,3914011,366,425,103,196,1,423
3914011,3914036,357,417,114,188,1,423
3914036,3914030,366,425,114,193,1,406
3914030,3914036,372,428,114,188,1,406
3914036,3914006,366,425,107,193,1,422
3914006,3914036,353,412,114,188,1,422
3914036,3912465,366,425,107,185,1,437
3912465,3914036,356,412,114,188,1,437
3914036,3912495,366,425,114,188,1,407
3912495,3914036,353,412,114,188,1,407
3914036,0,366,425,0,0,1,577
0,3914036,0,0,114,188,1,577
3914042,3914036,372,428,114,188,1,410
3914036,3914042,366,425,114,188,1,410
3914042,3914011,372,428,103,196,1,426
3914011,3914042,357,417,114,188,1,426
3914042,3914030,372,428,114,193,1,409
3914030,3914042,372,428,114,188,1,409
3914042,3914006,372,428,107,193,1,425
3914006,3914042,353,412,114,188,1,425
3914042,3912465,372,428,107,185,1,440
3912465,3914042,356,412,114,188,1,440
3914042,3912495,372,428,114,188,1,410
3912495,3914042,353,412,114,188,1,410
3914042,0,372,428,0,0,1,580
0,3914042,0,0,114,188,1,580
3914011,3914036,357,417,114,188,1,391
3914036,3914011,366,425,103,196,1,391
3914011,3914042,357,417,114,188,1,391
3914042,3914011,372,428,103,196,1,391
3914011,3914030,357,417,114,193,1,390
3914030,3914011,372,428,103,196,1,390
3914011,3914006,357,417,107,193,1,406
3914006,3914011,353,412,103,196,1,406
3914011,3912465,357,417,107,185,1,421
3912465,3914011,356,412,103,196,1,421
3914011,3912495,357,417,114,188,1,391
3912495,3914011,353,412,103,196,1,391
3914011,0,357,417,0,0,1,562
0,3914011,0,0,103,196,1,562
3914030,3914036,372,428,114,188,1,410
3914036,3914030,366,425,114,193,1,410
3914030,3914042,372,428,114,188,1,410
3914042,3914030,372,428,114,193,1,410
3914030,3914011,372,428,103,196,1,426
3914011,3914030,357,417,114,193,1,426
3914030,3914006,372,428,107,193,1,425
3914006,3914030,353,412,114,193,1,425
3914030,3912465,372,428,107,185,1,440
3912465,3914030,356,412,114,193,1,440
3914030,3912495,372,428,114,188,1,410
3912495,3914030,353,412,114,193,1,410
3914030,0,372,428,0,0,1,580
0,3914030,0,0,114,193,1,580
3914006,3914036,353,412,114,188,1,372
3914036,3914006,366,425,107,193,1,372
3914006,3914042,353,412,114,188,1,372
3914042,3914006,372,428,107,193,1,372
3914006,3914011,353,412,103,196,1,388
3914011,3914006,357,417,107,193,1,388
3914006,3914030,353,412,114,193,1,371
3914030,3914006,372,428,107,193,1,371
3914006,3912465,353,412,107,185,1,402
3912465,3914006,356,412,107,193,1,402
3914006,3912495,353,412,114,188,1,372
3912495,3914006,353,412,107,193,1,372
3914006,0,353,412,0,0,1,544
0,3914006,0,0,107,193,1,544
3912465,3914036,356,412,114,188,1,385
3914036,3912465,366,425,107,185,1,385
3912465,3914042,356,412,114,188,1,385
3914042,3912465,372,428,107,185,1,385
3912465,3914011,356,412,103,196,1,401
3914011,3912465,357,417,107,185,1,401
3912465,3914030,356,412,114,193,1,384
3914030,3912465,372,428,107,185,1,384
3912465,3914006,356,412,107,193,1,400
3914006,3912465,353,412,107,185,1,400
3912465,3912495,356,412,114,188,1,385
3912495,3912465,353,412,107,185,1,385
3912465,0,356,412,0,0,1,556
0,3912465,0,0,107,185,1,556
3912495,3914036,353,412,114,188,1,372
3914036,3912495,366,425,114,188,1,372
3912495,3914042,353,412,114,188,1,372
3914042,3912495,372,428,114,188,1,372
3912495,3914011,353,412,103,196,1,388
3914011,3912495,357,417,114,188,1,388
3912495,3914030,353,412,114,193,1,371
3914030,3912495,372,428,114,188,1,371
3912495,3914006,353,412,107,193,1,387
3914006,3912495,353,412,114,188,1,387
3912495,3912465,353,412,107,185,1,402
3912465,3912495,356,412,114,188,1,402
3912495,0,353,412,0,0,1,544
0,3912495,0,0,114,188,1,544
0,3914036,0,0,114,188,1,195
3914036,0,366,425,0,0,1,195
0,3914042,0,0,114,188,1,195
3914042,0,372,428,0,0,1,195
0,3914011,0,0,103,196,1,197
3914011,0,357,417,0,0,1,197
0,3914030,0,0,114,193,1,200
3914030,0,372,428,0,0,1,200
0,3914006,0,0,107,193,1,198
3914006,0,353,412,0,0,1,198
0,3912465,0,0,107,185,1,189
3912465,0,356,412,0,0,1,189
0,3912495,0,0,114,188,1,195
3912495,0,353,412,0,0,1,195
