CD_MISSION_1,CD_MISSION_2,FROM_X,FROM_Y,TO_X,TO_Y,NM_PRIORITY,DISTANCE
3912705,3912720,401,416,180,457,1,318
3912720,3912705,401,416,180,457,1,318
3912705,3912730,401,416,180,457,1,318
3912730,3912705,401,416,180,457,1,318
3912705,3912737,401,416,180,457,1,318
3912737,3912705,401,416,180,457,1,318
3912705,3913517,401,416,134,482,1,321
3913517,3912705,402,434,180,457,1,321
3912705,3913699,401,416,136,459,1,371
3913699,3912705,397,419,180,457,1,371
3912705,0,401,416,0,0,1,599
0,3912705,0,0,180,457,1,599
3912720,3912705,401,416,180,457,1,318
3912705,3912720,401,416,180,457,1,318
3912720,3912730,401,416,180,457,1,318
3912730,3912720,401,416,180,457,1,318
3912720,3912737,401,416,180,457,1,318
3912737,3912720,401,416,180,457,1,318
3912720,3913517,401,416,134,482,1,321
3913517,3912720,402,434,180,457,1,321
3912720,3913699,401,416,136,459,1,371
3913699,3912720,397,419,180,457,1,371
3912720,0,401,416,0,0,1,599
0,3912720,0,0,180,457,1,599
3912730,3912705,401,416,180,457,1,318
3912705,3912730,401,416,180,457,1,318
3912730,3912720,401,416,180,457,1,318
3912720,3912730,401,416,180,457,1,318
3912730,3912737,401,416,180,457,1,318
3912737,3912730,401,416,180,457,1,318
3912730,3913517,401,416,134,482,1,321
3913517,3912730,402,434,180,457,1,321
3912730,3913699,401,416,136,459,1,371
3913699,3912730,397,419,180,457,1,371
3912730,0,401,416,0,0,1,599
0,3912730,0,0,180,457,1,599
3912737,3912705,401,416,180,457,1,318
3912705,3912737,401,416,180,457,1,318
3912737,3912720,401,416,180,457,1,318
3912720,3912737,401,416,180,457,1,318
3912737,3912730,401,416,180,457,1,318
3912730,3912737,401,416,180,457,1,318
3912737,3913517,401,416,134,482,1,321
3913517,3912737,402,434,180,457,1,321
3912737,3913699,401,416,136,459,1,371
3913699,3912737,397,419,180,457,1,371
3912737,0,401,416,0,0,1,599
0,3912737,0,0,180,457,1,599
3913517,3912705,402,434,180,457,1,300
3912705,3913517,401,416,134,482,1,300
3913517,3912720,402,434,180,457,1,300
3912720,3913517,401,416,134,482,1,300
3913517,3912730,402,434,180,457,1,300
3912730,3913517,401,416,134,482,1,300
3913517,3912737,402,434,180,457,1,300
3912737,3913517,401,416,134,482,1,300
3913517,3913699,402,434,136,459,1,353
3913699,3913517,397,419,134,482,1,353
3913517,0,402,434,0,0,1,617
0,3913517,0,0,134,482,1,617
3913699,3912705,397,419,180,457,1,310
3912705,3913699,401,416,136,459,1,310
3913699,3912720,397,419,180,457,1,310
3912720,3913699,401,416,136,459,1,310
3913699,3912730,397,419,180,457,1,310
3912730,3913699,401,416,136,459,1,310
3913699,3912737,397,419,180,457,1,310
3912737,3913699,401,416,136,459,1,310
3913699,3913517,397,419,134,482,1,313
3913517,3913699,402,434,136,459,1,313
3913699,0,397,419,0,0,1,592
0,3913699,0,0,136,459,1,592
0,3912705,0,0,180,457,1,477
3912705,0,401,416,0,0,1,477
0,3912720,0,0,180,457,1,477
3912720,0,401,416,0,0,1,477
0,3912730,0,0,180,457,1,477
3912730,0,401,416,0,0,1,477
0,3912737,0,0,180,457,1,477
3912737,0,401,416,0,0,1,477
0,3913517,0,0,134,482,1,0
3913517,0,402,434,0,0,1,0
0,3913699,0,0,136,459,1,0
3913699,0,397,419,0,0,1,0
