CD_MISSION_1,CD_MISSION_2,FROM_X,FROM_Y,TO_X,TO_Y,NM_PRIORITY,DISTANCE
3879682,3879756,1,230,246,426,1,278
3879756,3879682,1,230,246,426,1,278
3879682,3881761,1,230,246,426,1,278
3881761,3879682,1,230,246,426,1,278
3879682,3882850,1,230,246,426,1,278
3882850,3879682,1,230,246,426,1,278
3879682,3882935,1,230,246,426,1,278
3882935,3879682,1,230,246,426,1,278
3879682,3883123,1,230,246,426,1,278
3883123,3879682,1,230,246,426,1,278
3879682,3883196,1,230,246,426,1,278
3883196,3879682,1,230,246,426,1,278
3879682,3884238,1,230,246,426,1,278
3884238,3879682,1,230,246,426,1,278
3879682,0,1,230,0,0,1,229
0,3879682,0,0,246,426,1,229
3879756,3879682,1,230,246,426,1,278
3879682,3879756,1,230,246,426,1,278
3879756,3881761,1,230,246,426,1,278
3881761,3879756,1,230,246,426,1,278
3879756,3882850,1,230,246,426,1,278
3882850,3879756,1,230,246,426,1,278
3879756,3882935,1,230,246,426,1,278
3882935,3879756,1,230,246,426,1,278
3879756,3883123,1,230,246,426,1,278
3883123,3879756,1,230,246,426,1,278
3879756,3883196,1,230,246,426,1,278
3883196,3879756,1,230,246,426,1,278
3879756,3884238,1,230,246,426,1,278
3884238,3879756,1,230,246,426,1,278
3879756,0,1,230,0,0,1,229
0,3879756,0,0,246,426,1,229
3881761,3879682,1,230,246,426,1,278
3879682,3881761,1,230,246,426,1,278
3881761,3879756,1,230,246,426,1,278
3879756,3881761,1,230,246,426,1,278
3881761,3882850,1,230,246,426,1,278
3882850,3881761,1,230,246,426,1,278
3881761,3882935,1,230,246,426,1,278
3882935,3881761,1,230,246,426,1,278
3881761,3883123,1,230,246,426,1,278
3883123,3881761,1,230,246,426,1,278
3881761,3883196,1,230,246,426,1,278
3883196,3881761,1,230,246,426,1,278
3881761,3884238,1,230,246,426,1,278
3884238,3881761,1,230,246,426,1,278
3881761,0,1,230,0,0,1,229
0,3881761,0,0,246,426,1,229
3882850,3879682,1,230,246,426,1,278
3879682,3882850,1,230,246,426,1,278
3882850,3879756,1,230,246,426,1,278
3879756,3882850,1,230,246,426,1,278
3882850,3881761,1,230,246,426,1,278
3881761,3882850,1,230,246,426,1,278
3882850,3882935,1,230,246,426,1,278
3882935,3882850,1,230,246,426,1,278
3882850,3883123,1,230,246,426,1,278
3883123,3882850,1,230,246,426,1,278
3882850,3883196,1,230,246,426,1,278
3883196,3882850,1,230,246,426,1,278
3882850,3884238,1,230,246,426,1,278
3884238,3882850,1,230,246,426,1,278
3882850,0,1,230,0,0,1,229
0,3882850,0,0,246,426,1,229
3882935,3879682,1,230,246,426,1,278
3879682,3882935,1,230,246,426,1,278
3882935,3879756,1,230,246,426,1,278
3879756,3882935,1,230,246,426,1,278
3882935,3881761,1,230,246,426,1,278
3881761,3882935,1,230,246,426,1,278
3882935,3882850,1,230,246,426,1,278
3882850,3882935,1,230,246,426,1,278
3882935,3883123,1,230,246,426,1,278
3883123,3882935,1,230,246,426,1,278
3882935,3883196,1,230,246,426,1,278
3883196,3882935,1,230,246,426,1,278
3882935,3884238,1,230,246,426,1,278
3884238,3882935,1,230,246,426,1,278
3882935,0,1,230,0,0,1,229
0,3882935,0,0,246,426,1,229
3883123,3879682,1,230,246,426,1,278
3879682,3883123,1,230,246,426,1,278
3883123,3879756,1,230,246,426,1,278
3879756,3883123,1,230,246,426,1,278
3883123,3881761,1,230,246,426,1,278
3881761,3883123,1,230,246,426,1,278
3883123,3882850,1,230,246,426,1,278
3882850,3883123,1,230,246,426,1,278
3883123,3882935,1,230,246,426,1,278
3882935,3883123,1,230,246,426,1,278
3883123,3883196,1,230,246,426,1,278
3883196,3883123,1,230,246,426,1,278
3883123,3884238,1,230,246,426,1,278
3884238,3883123,1,230,246,426,1,278
3883123,0,1,230,0,0,1,229
0,3883123,0,0,246,426,1,229
3883196,3879682,1,230,246,426,1,278
3879682,3883196,1,230,246,426,1,278
3883196,3879756,1,230,246,426,1,278
3879756,3883196,1,230,246,426,1,278
3883196,3881761,1,230,246,426,1,278
3881761,3883196,1,230,246,426,1,278
3883196,3882850,1,230,246,426,1,278
3882850,3883196,1,230,246,426,1,278
3883196,3882935,1,230,246,426,1,278
3882935,3883196,1,230,246,426,1,278
3883196,3883123,1,230,246,426,1,278
3883123,3883196,1,230,246,426,1,278
3883196,3884238,1,230,246,426,1,278
3884238,3883196,1,230,246,426,1,278
3883196,0,1,230,0,0,1,229
0,3883196,0,0,246,426,1,229
3884238,3879682,1,230,246,426,1,278
3879682,3884238,1,230,246,426,1,278
3884238,3879756,1,230,246,426,1,278
3879756,3884238,1,230,246,426,1,278
3884238,3881761,1,230,246,426,1,278
3881761,3884238,1,230,246,426,1,278
3884238,3882850,1,230,246,426,1,278
3882850,3884238,1,230,246,426,1,278
3884238,3882935,1,230,246,426,1,278
3882935,3884238,1,230,246,426,1,278
3884238,3883123,1,230,246,426,1,278
3883123,3884238,1,230,246,426,1,278
3884238,3883196,1,230,246,426,1,278
