CD_MISSION_1,CD_MISSION_2,FROM_X,FROM_Y,TO_X,TO_Y,NM_PRIORITY,DISTANCE
3877685,3877598,363,428,112,201,1,404
3877598,3877685,360,434,114,201,1,404
3877685,3877597,363,428,108,201,1,408
3877597,3877685,360,434,114,201,1,408
3877685,3877572,363,428,113,209,1,403
3877572,3877685,365,428,114,201,1,403
3877685,3877648,363,428,113,204,1,403
3877648,3877685,355,446,114,201,1,403
3877685,3884793,363,428,112,201,1,404
3884793,3877685,375,419,114,201,1,404
3877685,3885332,363,428,107,204,1,409
3885332,3877685,369,425,114,201,1,409
3877685,0,363,428,0,0,1,571
0,3877685,0,0,114,201,1,571
3877598,3877685,360,434,114,201,1,407
3877685,3877598,363,428,112,201,1,407
3877598,3877597,360,434,108,201,1,414
3877597,3877598,360,434,112,201,1,414
3877598,3877572,360,434,113,209,1,409
3877572,3877598,365,428,112,201,1,409
3877598,3877648,360,434,113,204,1,409
3877648,3877598,355,446,112,201,1,409
3877598,3884793,360,434,112,201,1,410
3884793,3877598,375,419,112,201,1,410
3877598,3885332,360,434,107,204,1,415
3885332,3877598,369,425,112,201,1,415
3877598,0,360,434,0,0,1,577
0,3877598,0,0,112,201,1,577
3877597,3877685,360,434,114,201,1,407
3877685,3877597,363,428,108,201,1,407
3877597,3877598,360,434,112,201,1,410
3877598,3877597,360,434,108,201,1,410
3877597,3877572,360,434,113,209,1,409
3877572,3877597,365,428,108,201,1,409
3877597,3877648,360,434,113,204,1,409
3877648,3877597,355,446,108,201,1,409
3877597,3884793,360,434,112,201,1,410
3884793,3877597,375,419,108,201,1,410
3877597,3885332,360,434,107,204,1,415
3885332,3877597,369,425,108,201,1,415
3877597,0,360,434,0,0,1,577
0,3877597,0,0,108,201,1,577
3877572,3877685,365,428,114,201,1,403
3877685,3877572,363,428,113,209,1,403
3877572,3877598,365,428,112,201,1,406
3877598,3877572,360,434,113,209,1,406
3877572,3877597,365,428,108,201,1,410
3877597,3877572,360,434,113,209,1,410
3877572,3877648,365,428,113,204,1,405
3877648,3877572,355,446,113,209,1,405
3877572,3884793,365,428,112,201,1,406
3884793,3877572,375,419,113,209,1,406
3877572,3885332,365,428,107,204,1,411
3885332,3877572,369,425,113,209,1,411
3877572,0,365,428,0,0,1,573
0,3877572,0,0,113,209,1,573
3877648,3877685,355,446,114,201,1,391
3877685,3877648,363,428,113,204,1,391
3877648,3877598,355,446,112,201,1,393
3877598,3877648,360,434,113,204,1,393
3877648,3877597,355,446,108,201,1,397
3877597,3877648,360,434,113,204,1,397
3877648,3877572,355,446,113,209,1,392
3877572,3877648,365,428,113,204,1,392
3877648,3884793,355,446,112,201,1,393
3884793,3877648,375,419,113,204,1,393
3877648,3885332,355,446,107,204,1,398
3885332,3877648,369,425,113,204,1,398
3877648,0,355,446,0,0,1,564
0,3877648,0,0,113,204,1,564
3884793,3877685,375,419,114,201,1,411
3877685,3884793,363,428,112,201,1,411
3884793,3877598,375,419,112,201,1,414
3877598,3884793,360,434,112,201,1,414
3884793,3877597,375,419,108,201,1,418
3877597,3884793,360,434,112,201,1,418
3884793,3877572,375,419,113,209,1,413
3877572,3884793,365,428,112,201,1,413
3884793,3877648,375,419,113,204,1,413
3877648,3884793,355,446,112,201,1,413
3884793,3885332,375,419,107,204,1,419
3885332,3884793,369,425,112,201,1,419
3884793,0,375,419,0,0,1,579
0,3884793,0,0,112,201,1,579
3885332,3877685,369,425,114,201,1,406
3877685,3885332,363,428,107,204,1,406
3885332,3877598,369,425,112,201,1,409
3877598,3885332,360,434,107,204,1,409
3885332,3877597,369,425,108,201,1,413
3877597,3885332,360,434,107,204,1,413
3885332,3877572,369,425,113,209,1,408
3877572,3885332,365,428,107,204,1,408
3885332,3877648,369,425,113,204,1,408
3877648,3885332,355,446,107,204,1,408
3885332,3884793,369,425,112,201,1,409
3884793,3885332,375,419,107,204,1,409
3885332,0,369,425,0,0,1,575
0,3885332,0,0,107,204,1,575
0,3877685,0,0,114,201,1,208
3877685,0,363,428,0,0,1,208
0,3877598,0,0,112,201,1,206
3877598,0,360,434,0,0,1,206
0,3877597,0,0,108,201,1,202
3877597,0,360,434,0,0,1,202
0,3877572,0,0,113,209,1,220
3877572,0,365,428,0,0,1,220
0,3877648,0,0,113,204,1,220
3877648,0,355,446,0,0,1,220
0,3884793,0,0,112,201,1,206
3884793,0,375,419,0,0,1,206
0,3885332,0,0,107,204,1,210
3885332,0,369,425,0,0,1,210
