CD_MISSION_1,CD_MISSION_2,FROM_X,FROM_Y,TO_X,TO_Y,NM_PRIORITY,DISTANCE
3884890,3884985,1,230,415,376,1,450
3884985,3884890,1,230,415,376,1,450
3884890,3885002,1,230,412,376,1,454
3885002,3884890,1,230,415,376,1,454
3884890,3889365,1,230,415,376,1,450
3889365,3884890,1,230,415,376,1,450
3884890,3889372,1,230,412,376,1,454
3889372,3884890,1,230,415,376,1,454
3884890,0,1,230,0,0,1,229
0,3884890,0,0,415,376,1,229
3884985,3884890,1,230,415,376,1,450
3884890,3884985,1,230,415,376,1,450
3884985,3885002,1,230,412,376,1,454
3885002,3884985,1,230,415,376,1,454
3884985,3889365,1,230,415,376,1,450
3889365,3884985,1,230,415,376,1,450
3884985,3889372,1,230,412,376,1,454
3889372,3884985,1,230,415,376,1,454
3884985,0,1,230,0,0,1,229
0,3884985,0,0,415,376,1,229
3885002,3884890,1,230,415,376,1,450
3884890,3885002,1,230,412,376,1,450
3885002,3884985,1,230,415,376,1,450
3884985,3885002,1,230,412,376,1,450
3885002,3889365,1,230,415,376,1,450
3889365,3885002,1,230,412,376,1,450
3885002,3889372,1,230,412,376,1,454
3889372,3885002,1,230,412,376,1,454
3885002,0,1,230,0,0,1,229
0,3885002,0,0,412,376,1,229
3889365,3884890,1,230,415,376,1,450
3884890,3889365,1,230,415,376,1,450
3889365,3884985,1,230,415,376,1,450
3884985,3889365,1,230,415,376,1,450
3889365,3885002,1,230,412,376,1,454
3885002,3889365,1,230,415,376,1,454
3889365,3889372,1,230,412,376,1,454
3889372,3889365,1,230,415,376,1,454
3889365,0,1,230,0,0,1,229
0,3889365,0,0,415,376,1,229
3889372,3884890,1,230,415,376,1,450
3884890,3889372,1,230,412,376,1,450
3889372,3884985,1,230,415,376,1,450
3884985,3889372,1,230,412,376,1,450
3889372,3885002,1,230,412,376,1,454
3885002,3889372,1,230,412,376,1,454
3889372,3889365,1,230,415,376,1,450
3889365,3889372,1,230,412,376,1,450
3889372,0,1,230,0,0,1,229
0,3889372,0,0,412,376,1,229
0,3884890,0,0,415,376,1,520
3884890,0,1,230,0,0,1,520
0,3884985,0,0,415,376,1,520
3884985,0,1,230,0,0,1,520
0,3885002,0,0,412,376,1,524
3885002,0,1,230,0,0,1,524
0,3889365,0,0,415,376,1,520
3889365,0,1,230,0,0,1,520
0,3889372,0,0,412,376,1,524
3889372,0,1,230,0,0,1,524
