CD_MISSION_1,CD_MISSION_2,FROM_X,FROM_Y,TO_X,TO_Y,NM_PRIORITY,DISTANCE
3873563,3878603,357,420,394,401,1,56
3878603,3873563,354,434,390,393,1,56
3873563,3883688,357,420,390,393,1,51
3883688,3873563,357,429,390,393,1,51
3873563,3881663,357,420,393,401,1,55
3881663,3873563,357,417,390,393,1,55
3873563,3887371,357,420,393,401,1,55
3887371,3873563,357,429,390,393,1,55
3873563,3888327,357,420,390,393,1,51
3888327,3873563,357,429,390,393,1,51
3873563,0,357,420,0,0,1,565
0,3873563,0,0,390,393,1,565
3878603,3873563,354,434,390,393,1,73
3873563,3878603,357,420,394,401,1,73
3878603,3883688,354,434,390,393,1,73
3883688,3878603,357,429,394,401,1,73
3878603,3881663,354,434,393,401,1,77
3881663,3878603,357,417,394,401,1,77
3878603,3887371,354,434,393,401,1,77
3887371,3878603,357,429,394,401,1,77
3878603,3888327,354,434,390,393,1,73
3888327,3878603,357,429,394,401,1,73
3878603,0,354,434,0,0,1,558
0,3878603,0,0,394,401,1,558
3883688,3873563,357,429,390,393,1,58
3873563,3883688,357,420,390,393,1,58
3883688,3878603,357,429,394,401,1,63
3878603,3883688,354,434,390,393,1,63
3883688,3881663,357,429,393,401,1,62
3881663,3883688,357,417,390,393,1,62
3883688,3887371,357,429,393,401,1,62
3887371,3883688,357,429,390,393,1,62
3883688,3888327,357,429,390,393,1,58
3888327,3883688,357,429,390,393,1,58
3883688,0,357,429,0,0,1,572
0,3883688,0,0,390,393,1,572
3881663,3873563,357,417,390,393,1,48
3873563,3881663,357,420,393,401,1,48
3881663,3878603,357,417,394,401,1,53
3878603,3881663,354,434,393,401,1,53
3881663,3883688,357,417,390,393,1,48
3883688,3881663,357,429,393,401,1,48
3881663,3887371,357,417,393,401,1,52
3887371,3881663,357,429,393,401,1,52
3881663,3888327,357,417,390,393,1,48
3888327,3881663,357,429,393,401,1,48
3881663,0,357,417,0,0,1,562
0,3881663,0,0,393,401,1,562
3887371,3873563,357,429,390,393,1,58
3873563,3887371,357,420,393,401,1,58
3887371,3878603,357,429,394,401,1,63
3878603,3887371,354,434,393,401,1,63
3887371,3883688,357,429,390,393,1,58
3883688,3887371,357,429,393,401,1,58
3887371,3881663,357,429,393,401,1,62
3881663,3887371,357,417,393,401,1,62
3887371,3888327,357,429,390,393,1,58
3888327,3887371,357,429,393,401,1,58
3887371,0,357,429,0,0,1,572
0,3887371,0,0,393,401,1,572
3888327,3873563,357,429,390,393,1,58
3873563,3888327,357,420,390,393,1,58
3888327,3878603,357,429,394,401,1,63
3878603,3888327,354,434,390,393,1,63
3888327,3883688,357,429,390,393,1,58
3883688,3888327,357,429,390,393,1,58
3888327,3881663,357,429,393,401,1,62
3881663,3888327,357,417,390,393,1,62
3888327,3887371,357,429,393,401,1,62
3887371,3888327,357,429,390,393,1,62
3888327,0,357,429,0,0,1,572
0,3888327,0,0,390,393,1,572
0,3873563,0,0,390,393,1,524
3873563,0,357,420,0,0,1,524
0,3878603,0,0,394,401,1,533
3878603,0,354,434,0,0,1,533
0,3883688,0,0,390,393,1,524
3883688,0,357,429,0,0,1,524
0,3881663,0,0,393,401,1,533
3881663,0,357,417,0,0,1,533
0,3887371,0,0,393,401,1,533
3887371,0,357,429,0,0,1,533
0,3888327,0,0,390,393,1,524
3888327,0,357,429,0,0,1,524
