CD_MISSION_1,CD_MISSION_2,FROM_X,FROM_Y,TO_X,TO_Y,NM_PRIORITY,DISTANCE
3873325,3877653,1,230,246,426,1,278
3877653,3873325,1,230,246,426,1,278
3873325,3878495,1,230,246,426,1,278
3878495,3873325,1,230,246,426,1,278
3873325,3878576,1,230,246,426,1,278
3878576,3873325,1,230,246,426,1,278
3873325,3878847,1,230,246,426,1,278
3878847,3873325,1,230,246,426,1,278
3873325,3881401,1,230,246,426,1,278
3881401,3873325,1,230,246,426,1,278
3873325,3881447,1,230,246,426,1,278
3881447,3873325,1,230,246,426,1,278
3873325,0,1,230,0,0,1,229
0,3873325,0,0,246,426,1,229
3877653,3873325,1,230,246,426,1,278
3873325,3877653,1,230,246,426,1,278
3877653,3878495,1,230,246,426,1,278
3878495,3877653,1,230,246,426,1,278
3877653,3878576,1,230,246,426,1,278
3878576,3877653,1,230,246,426,1,278
3877653,3878847,1,230,246,426,1,278
3878847,3877653,1,230,246,426,1,278
3877653,3881401,1,230,246,426,1,278
3881401,3877653,1,230,246,426,1,278
3877653,3881447,1,230,246,426,1,278
3881447,3877653,1,230,246,426,1,278
3877653,0,1,230,0,0,1,229
0,3877653,0,0,246,426,1,229
3878495,3873325,1,230,246,426,1,278
3873325,3878495,1,230,246,426,1,278
3878495,3877653,1,230,246,426,1,278
3877653,3878495,1,230,246,426,1,278
3878495,3878576,1,230,246,426,1,278
3878576,3878495,1,230,246,426,1,278
3878495,3878847,1,230,246,426,1,278
3878847,3878495,1,230,246,426,1,278
3878495,3881401,1,230,246,426,1,278
3881401,3878495,1,230,246,426,1,278
3878495,3881447,1,230,246,426,1,278
3881447,3878495,1,230,246,426,1,278
3878495,0,1,230,0,0,1,229
0,3878495,0,0,246,426,1,229
3878576,3873325,1,230,246,426,1,278
3873325,3878576,1,230,246,426,1,278
3878576,3877653,1,230,246,426,1,278
3877653,3878576,1,230,246,426,1,278
3878576,3878495,1,230,246,426,1,278
3878495,3878576,1,230,246,426,1,278
3878576,3878847,1,230,246,426,1,278
3878847,3878576,1,230,246,426,1,278
3878576,3881401,1,230,246,426,1,278
3881401,3878576,1,230,246,426,1,278
3878576,3881447,1,230,246,426,1,278
3881447,3878576,1,230,246,426,1,278
3878576,0,1,230,0,0,1,229
0,3878576,0,0,246,426,1,229
3878847,3873325,1,230,246,426,1,278
3873325,3878847,1,230,246,426,1,278
3878847,3877653,1,230,246,426,1,278
3877653,3878847,1,230,246,426,1,278
3878847,3878495,1,230,246,426,1,278
3878495,3878847,1,230,246,426,1,278
3878847,3878576,1,230,246,426,1,278
3878576,3878847,1,230,246,426,1,278
3878847,3881401,1,230,246,426,1,278
3881401,3878847,1,230,246,426,1,278
3878847,3881447,1,230,246,426,1,278
3881447,3878847,1,230,246,426,1,278
3878847,0,1,230,0,0,1,229
0,3878847,0,0,246,426,1,229
3881401,3873325,1,230,246,426,1,278
3873325,3881401,1,230,246,426,1,278
3881401,3877653,1,230,246,426,1,278
3877653,3881401,1,230,246,426,1,278
3881401,3878495,1,230,246,426,1,278
3878495,3881401,1,230,246,426,1,278
3881401,3878576,1,230,246,426,1,278
3878576,3881401,1,230,246,426,1,278
3881401,3878847,1,230,246,426,1,278
3878847,3881401,1,230,246,426,1,278
3881401,3881447,1,230,246,426,1,278
3881447,3881401,1,230,246,426,1,278
3881401,0,1,230,0,0,1,229
0,3881401,0,0,246,426,1,229
3881447,3873325,1,230,246,426,1,278
3873325,3881447,1,230,246,426,1,278
3881447,3877653,1,230,246,426,1,278
3877653,3881447,1,230,246,426,1,278
3881447,3878495,1,230,246,426,1,278
3878495,3881447,1,230,246,426,1,278
3881447,3878576,1,230,246,426,1,278
3878576,3881447,1,230,246,426,1,278
3881447,3878847,1,230,246,426,1,278
3878847,3881447,1,230,246,426,1,278
3881447,3881401,1,230,246,426,1,278
3881401,3881447,1,230,246,426,1,278
3881447,0,1,230,0,0,1,229
0,3881447,0,0,246,426,1,229
0,3873325,0,0,246,426,1,430
3873325,0,1,230,0,0,1,430
0,3877653,0,0,246,426,1,430
3877653,0,1,230,0,0,1,430
0,3878495,0,0,246,426,1,430
3878495,0,1,230,0,0,1,430
0,3878576,0,0,246,426,1,430
3878576,0,1,230,0,0,1,430
0,3878847,0,0,246,426,1,430
3878847,0,1,230,0,0,1,430
0,3881401,0,0,246,426,1,430
3881401,0,1,230,0,0,1,430
0,3881447,0,0,246,426,1,430
3881447,0,1,230,0,0,1,430
