CD_MISSION_1,CD_MISSION_2,FROM_X,FROM_Y,TO_X,TO_Y,NM_PRIORITY,DISTANCE
3887518,3887530,206,377,168,442,1,63
3887530,3887518,206,377,168,442,1,63
3887518,3887548,206,377,168,442,1,63
3887548,3887518,206,377,168,442,1,63
3887518,3887568,206,377,168,442,1,63
3887568,3887518,206,377,168,442,1,63
3887518,3887498,206,377,169,448,1,69
3887498,3887518,206,377,168,442,1,69
3887518,3887772,206,377,169,448,1,69
3887772,3887518,206,377,168,442,1,69
3887518,0,206,377,0,0,1,394
0,3887518,0,0,168,442,1,394
3887530,3887518,206,377,168,442,1,63
3887518,3887530,206,377,168,442,1,63
3887530,3887548,206,377,168,442,1,63
3887548,3887530,206,377,168,442,1,63
3887530,3887568,206,377,168,442,1,63
3887568,3887530,206,377,168,442,1,63
3887530,3887498,206,377,169,448,1,69
3887498,3887530,206,377,168,442,1,69
3887530,3887772,206,377,169,448,1,69
3887772,3887530,206,377,168,442,1,69
3887530,0,206,377,0,0,1,394
0,3887530,0,0,168,442,1,394
3887548,3887518,206,377,168,442,1,63
3887518,3887548,206,377,168,442,1,63
3887548,3887530,206,377,168,442,1,63
3887530,3887548,206,377,168,442,1,63
3887548,3887568,206,377,168,442,1,63
3887568,3887548,206,377,168,442,1,63
3887548,3887498,206,377,169,448,1,69
3887498,3887548,206,377,168,442,1,69
3887548,3887772,206,377,169,448,1,69
3887772,3887548,206,377,168,442,1,69
3887548,0,206,377,0,0,1,394
0,3887548,0,0,168,442,1,394
3887568,3887518,206,377,168,442,1,63
3887518,3887568,206,377,168,442,1,63
3887568,3887530,206,377,168,442,1,63
3887530,3887568,206,377,168,442,1,63
3887568,3887548,206,377,168,442,1,63
3887548,3887568,206,377,168,442,1,63
3887568,3887498,206,377,169,448,1,69
3887498,3887568,206,377,168,442,1,69
3887568,3887772,206,377,169,448,1,69
3887772,3887568,206,377,168,442,1,69
3887568,0,206,377,0,0,1,394
0,3887568,0,0,168,442,1,394
3887498,3887518,206,377,168,442,1,63
3887518,3887498,206,377,169,448,1,63
3887498,3887530,206,377,168,442,1,63
3887530,3887498,206,377,169,448,1,63
3887498,3887548,206,377,168,442,1,63
3887548,3887498,206,377,169,448,1,63
3887498,3887568,206,377,168,442,1,63
3887568,3887498,206,377,169,448,1,63
3887498,3887772,206,377,169,448,1,69
3887772,3887498,206,377,169,448,1,69
3887498,0,206,377,0,0,1,394
0,3887498,0,0,169,448,1,394
3887772,3887518,206,377,168,442,1,63
3887518,3887772,206,377,169,448,1,63
3887772,3887530,206,377,168,442,1,63
3887530,3887772,206,377,169,448,1,63
3887772,3887548,206,377,168,442,1,63
3887548,3887772,206,377,169,448,1,63
3887772,3887568,206,377,168,442,1,63
3887568,3887772,206,377,169,448,1,63
3887772,3887498,206,377,169,448,1,69
3887498,3887772,206,377,169,448,1,69
3887772,0,206,377,0,0,1,394
0,3887772,0,0,169,448,1,394
0,3887518,0,0,168,442,1,0
3887518,0,206,377,0,0,1,0
0,3887530,0,0,168,442,1,0
3887530,0,206,377,0,0,1,0
0,3887548,0,0,168,442,1,0
3887548,0,206,377,0,0,1,0
0,3887568,0,0,168,442,1,0
3887568,0,206,377,0,0,1,0
0,3887498,0,0,169,448,1,0
3887498,0,206,377,0,0,1,0
0,3887772,0,0,169,448,1,0
3887772,0,206,377,0,0,1,0
