CD_MISSION_1,CD_MISSION_2,FROM_X,FROM_Y,TO_X,TO_Y,NM_PRIORITY,DISTANCE
3872149,3878489,1,230,246,426,1,278
3878489,3872149,1,230,246,426,1,278
3872149,3883013,1,230,246,426,1,278
3883013,3872149,1,230,246,426,1,278
3872149,3883046,1,230,246,426,1,278
3883046,3872149,1,230,246,426,1,278
3872149,3884932,1,230,246,426,1,278
3884932,3872149,1,230,246,426,1,278
3872149,3887830,1,230,246,426,1,278
3887830,3872149,1,230,246,426,1,278
3872149,3891207,1,230,246,426,1,278
3891207,3872149,1,230,246,426,1,278
3872149,0,1,230,0,0,1,229
0,3872149,0,0,246,426,1,229
3878489,3872149,1,230,246,426,1,278
3872149,3878489,1,230,246,426,1,278
3878489,3883013,1,230,246,426,1,278
3883013,3878489,1,230,246,426,1,278
3878489,3883046,1,230,246,426,1,278
3883046,3878489,1,230,246,426,1,278
3878489,3884932,1,230,246,426,1,278
3884932,3878489,1,230,246,426,1,278
3878489,3887830,1,230,246,426,1,278
3887830,3878489,1,230,246,426,1,278
3878489,3891207,1,230,246,426,1,278
3891207,3878489,1,230,246,426,1,278
3878489,0,1,230,0,0,1,229
0,3878489,0,0,246,426,1,229
3883013,3872149,1,230,246,426,1,278
3872149,3883013,1,230,246,426,1,278
3883013,3878489,1,230,246,426,1,278
3878489,3883013,1,230,246,426,1,278
3883013,3883046,1,230,246,426,1,278
3883046,3883013,1,230,246,426,1,278
3883013,3884932,1,230,246,426,1,278
3884932,3883013,1,230,246,426,1,278
3883013,3887830,1,230,246,426,1,278
3887830,3883013,1,230,246,426,1,278
3883013,3891207,1,230,246,426,1,278
3891207,3883013,1,230,246,426,1,278
3883013,0,1,230,0,0,1,229
0,3883013,0,0,246,426,1,229
3883046,3872149,1,230,246,426,1,278
3872149,3883046,1,230,246,426,1,278
3883046,3878489,1,230,246,426,1,278
3878489,3883046,1,230,246,426,1,278
3883046,3883013,1,230,246,426,1,278
3883013,3883046,1,230,246,426,1,278
3883046,3884932,1,230,246,426,1,278
3884932,3883046,1,230,246,426,1,278
3883046,3887830,1,230,246,426,1,278
3887830,3883046,1,230,246,426,1,278
3883046,3891207,1,230,246,426,1,278
3891207,3883046,1,230,246,426,1,278
3883046,0,1,230,0,0,1,229
0,3883046,0,0,246,426,1,229
3884932,3872149,1,230,246,426,1,278
3872149,3884932,1,230,246,426,1,278
3884932,3878489,1,230,246,426,1,278
3878489,3884932,1,230,246,426,1,278
3884932,3883013,1,230,246,426,1,278
3883013,3884932,1,230,246,426,1,278
3884932,3883046,1,230,246,426,1,278
3883046,3884932,1,230,246,426,1,278
3884932,3887830,1,230,246,426,1,278
3887830,3884932,1,230,246,426,1,278
3884932,3891207,1,230,246,426,1,278
3891207,3884932,1,230,246,426,1,278
3884932,0,1,230,0,0,1,229
0,3884932,0,0,246,426,1,229
3887830,3872149,1,230,246,426,1,278
3872149,3887830,1,230,246,426,1,278
3887830,3878489,1,230,246,426,1,278
3878489,3887830,1,230,246,426,1,278
3887830,3883013,1,230,246,426,1,278
3883013,3887830,1,230,246,426,1,278
3887830,3883046,1,230,246,426,1,278
3883046,3887830,1,230,246,426,1,278
3887830,3884932,1,230,246,426,1,278
3884932,3887830,1,230,246,426,1,278
3887830,3891207,1,230,246,426,1,278
3891207,3887830,1,230,246,426,1,278
3887830,0,1,230,0,0,1,229
0,3887830,0,0,246,426,1,229
3891207,3872149,1,230,246,426,1,278
3872149,3891207,1,230,246,426,1,278
3891207,3878489,1,230,246,426,1,278
3878489,3891207,1,230,246,426,1,278
3891207,3883013,1,230,246,426,1,278
3883013,3891207,1,230,246,426,1,278
3891207,3883046,1,230,246,426,1,278
3883046,3891207,1,230,246,426,1,278
3891207,3884932,1,230,246,426,1,278
3884932,3891207,1,230,246,426,1,278
3891207,3887830,1,230,246,426,1,278
3887830,3891207,1,230,246,426,1,278
3891207,0,1,230,0,0,1,229
0,3891207,0,0,246,426,1,229
0,3872149,0,0,246,426,1,430
3872149,0,1,230,0,0,1,430
0,3878489,0,0,246,426,1,430
3878489,0,1,230,0,0,1,430
0,3883013,0,0,246,426,1,430
3883013,0,1,230,0,0,1,430
0,3883046,0,0,246,426,1,430
3883046,0,1,230,0,0,1,430
0,3884932,0,0,246,426,1,430
3884932,0,1,230,0,0,1,430
0,3887830,0,0,246,426,1,430
3887830,0,1,230,0,0,1,430
0,3891207,0,0,246,426,1,430
3891207,0,1,230,0,0,1,430
